TAZ,access_nearby_sov,access_transit,access_walk,W_NHBW_sov_AM,W_NHBW_sov_MD,W_NHBW_sov_PM,W_NHBW_sov_NT,W_NHBW_hov2_AM,W_NHBW_hov2_MD,W_NHBW_hov2_PM,W_NHBW_hov2_NT,W_NHBW_hov3_AM,W_NHBW_hov3_MD,W_NHBW_hov3_PM,W_NHBW_hov3_NT,W_NHBW_auto_pay_AM,W_NHBW_auto_pay_MD,W_NHBW_auto_pay_PM,W_NHBW_auto_pay_NT,W_NHBW_walkbike_AM,W_NHBW_walkbike_MD,W_NHBW_walkbike_PM,W_NHBW_walkbike_NT,W_NHBW_t_AM,W_NHBW_t_MD,W_NHBW_t_PM,W_NHBW_t_NT,W_NHBO_sov_AM,W_NHBO_sov_MD,W_NHBO_sov_PM,W_NHBO_sov_NT,W_NHBO_hov2_AM,W_NHBO_hov2_MD,W_NHBO_hov2_PM,W_NHBO_hov2_NT,W_NHBO_hov3_AM,W_NHBO_hov3_MD,W_NHBO_hov3_PM,W_NHBO_hov3_NT,W_NHBO_walkbike_AM,W_NHBO_walkbike_MD,W_NHBO_walkbike_PM,W_NHBO_walkbike_NT,W_NHBO_t_AM,W_NHBO_t_MD,W_NHBO_t_PM,W_NHBO_t_NT,N_NHBSHP_sov_AM,N_NHBSHP_sov_MD,N_NHBSHP_sov_PM,N_NHBSHP_sov_NT,N_NHBSHP_hov2_AM,N_NHBSHP_hov2_MD,N_NHBSHP_hov2_PM,N_NHBSHP_hov2_NT,N_NHBSHP_hov3_AM,N_NHBSHP_hov3_MD,N_NHBSHP_hov3_PM,N_NHBSHP_hov3_NT,N_NHBSHP_auto_pay_AM,N_NHBSHP_auto_pay_MD,N_NHBSHP_auto_pay_PM,N_NHBSHP_auto_pay_NT,N_NHBSHP_walkbike_AM,N_NHBSHP_walkbike_MD,N_NHBSHP_walkbike_PM,N_NHBSHP_walkbike_NT,N_NHBSHP_t_AM,N_NHBSHP_t_MD,N_NHBSHP_t_PM,N_NHBSHP_t_NT,N_NHBO_sov_AM,N_NHBO_sov_MD,N_NHBO_sov_PM,N_NHBO_sov_NT,N_NHBO_hov2_AM,N_NHBO_hov2_MD,N_NHBO_hov2_PM,N_NHBO_hov2_NT,N_NHBO_hov3_AM,N_NHBO_hov3_MD,N_NHBO_hov3_PM,N_NHBO_hov3_NT,N_NHBO_auto_pay_AM,N_NHBO_auto_pay_MD,N_NHBO_auto_pay_PM,N_NHBO_auto_pay_NT,N_NHBO_walkbike_AM,N_NHBO_walkbike_MD,N_NHBO_walkbike_PM,N_NHBO_walkbike_NT,N_NHBO_t_AM,N_NHBO_t_MD,N_NHBO_t_PM,N_NHBO_t_NT
127,10.7868,5.43705,3.73229,16.4858,12.0347,22.2475,22.5409,1.64421,1.5208,2.96674,3.10383,0.0940393,0.0801436,0.152874,0.159389,0.0832054,0.0754047,0.145569,0.153267,0.0951908,0.0524853,0.0922568,0.0860629,0.416573,0.378872,1.00425,0.770643,0.213777,0.359932,0.766704,0.83654,0.115329,0.106674,0.20807,0.217715,0.0300505,0.0277954,0.0542157,0.0567287,0.00187411,0.00160495,0.00323982,0.00324978,0.0251917,0.0227837,0.0590859,0.0463241,5.86095,15.8646,8.78925,9.70425,3.56744,9.52535,4.04827,2.18252,0.0152147,0.220436,0.120367,0.112956,0.0018495,0.0153419,0.00780632,0.00709642,0.0367906,0.304006,0.161362,0.14329,0.00944752,0.0799479,0.0468636,0.0371164,5.13218,13.6483,7.60912,8.51413,5.12609,13.6859,7.03,6.76128,1.43844,3.86048,1.64292,0.889259,0.36802,0.95281,0.595359,0.839179,0.0204983,0.0523725,0.0225374,0.0119126,0.0328028,0.0845603,0.0440946,0.0348449
128,10.7564,5.60881,3.72112,29.9934,21.9648,40.5636,41.2744,2.99566,2.78252,5.42101,5.69908,0.172192,0.147228,0.280251,0.293641,0.151123,0.13769,0.266035,0.280726,0.0785595,0.0433154,0.0761382,0.0710264,0.806645,0.72355,1.87639,1.47692,0.392334,0.661376,1.40599,1.54165,0.210125,0.19518,0.380203,0.399767,0.0547512,0.050857,0.0990673,0.104165,0.00155095,0.0013282,0.00268116,0.00268941,0.0461067,0.041276,0.106059,0.0842254,14.9146,42.2458,22.2285,22.3669,9.85323,26.3922,11.2,6.07172,0.24217,2.34461,1.24678,1.12955,0.0165697,0.138506,0.0703639,0.0641731,0.0306395,0.253179,0.134384,0.119333,0.0918887,0.772065,0.450312,0.359146,12.7855,34.1509,18.0531,18.5255,13.2408,35.7048,17.5726,15.4668,3.98386,10.8069,4.60407,2.52793,0.854904,2.27625,1.35042,1.76944,0.0173731,0.0443879,0.0191013,0.0100964,0.052734,0.136185,0.0746922,0.0628997
129,11.525,6.12394,3.69735,8.91623,7.35489,13.9756,14.3391,1.31769,1.24674,2.43974,2.54945,0.0681396,0.0615855,0.118832,0.124168,0.0682233,0.0629994,0.122024,0.128231,0.0141653,0.00781033,0.0137287,0.012807,0.464308,0.427936,1.03524,0.871538,0.389138,0.422187,0.849132,0.898285,0.0924337,0.0874572,0.171123,0.178842,0.0240849,0.0227882,0.0445885,0.0465999,0.000270876,0.000231973,0.000468269,0.00046971,0.0257389,0.0236999,0.0572137,0.0482639,5.13418,14.6622,8.23205,9.2789,2.68075,7.30006,3.10395,1.67556,0.0615668,0.606866,0.322816,0.29245,0.00460866,0.0385768,0.0196466,0.0178853,0.00544008,0.0449522,0.02386,0.0211877,0.0275307,0.235387,0.134495,0.109471,4.33527,11.7583,6.66062,7.67336,4.31727,11.8136,6.15786,6.11195,1.12025,3.09094,1.31928,0.72119,0.297007,0.787662,0.497627,0.71133,0.00258214,0.0065973,0.002839,0.00150062,0.0155163,0.0406625,0.0247156,0.0256638
130,11.2095,6.08447,3.65388,7.49861,6.00294,11.3441,11.5391,0.989729,0.938023,1.83739,1.91394,0.0516807,0.046603,0.0899889,0.0936455,0.0511143,0.0472632,0.0917337,0.0959878,0,0,0,0,0.341421,0.316006,0.777145,0.64169,0.250666,0.293312,0.596936,0.634251,0.0694279,0.0658009,0.128875,0.134261,0.0180904,0.0171454,0.0335802,0.0349836,0,0,0,0,0.0186704,0.0172805,0.0424976,0.0350904,3.03886,8.26842,4.80672,5.70925,1.59618,4.35187,1.85552,0.996554,-0.00656228,-0.0178575,-0.00760982,-0.00408781,0,0,0,0,0,0,0,0,0,0,0,0,2.65483,7.20631,4.20893,5.03512,2.57901,7.01211,3.75609,3.89518,0.65395,1.78769,0.762373,0.409621,0.196128,0.50845,0.331176,0.48912,0,0,0,0,0.00853961,0.0224782,0.0148843,0.0167717
131,10.8108,5.57838,3.61963,10.2446,7.55794,13.9974,14.1811,1.0509,0.973851,1.89935,1.98666,0.0562673,0.0492071,0.094438,0.0985584,0.0540019,0.0489975,0.0947213,0.0995134,0.465353,0.256582,0.45101,0.42073,0.296081,0.269127,0.682457,0.547385,0.148096,0.236006,0.499702,0.544553,0.0737146,0.0683114,0.133216,0.139357,0.0192074,0.0177995,0.0347113,0.0363114,0.00877262,0.00751272,0.0151654,0.0152121,0.0274801,0.0243849,0.0568355,0.0495093,3.06459,8.36094,4.79483,5.60197,1.72481,4.61261,1.96033,1.05646,0.0157573,0.179406,0.0965688,0.0887645,0.00166109,0.0137929,0.0071398,0.00637856,0.171644,1.41832,0.752826,0.668509,0.00760363,0.0642868,0.0368975,0.0298596,2.68569,7.14773,4.12934,4.89491,2.61935,7.00706,3.71424,3.80721,0.694245,1.86983,0.796116,0.43176,0.211696,0.549492,0.355325,0.514832,0.0883641,0.225768,0.0971542,0.0513529,0.0861311,0.220476,0.0995689,0.0604801
132,10.6306,5.1647,3.62168,12.1163,9.12986,17.0245,17.2793,1.35346,1.25942,2.45911,2.57042,0.0744106,0.0646706,0.123868,0.129155,0.0683071,0.0623174,0.120365,0.12667,0.527914,0.291076,0.511643,0.477292,0.320395,0.288061,0.798026,0.585802,0.250139,0.340781,0.707846,0.763791,0.09493,0.0883366,0.172463,0.180293,0.0247354,0.0230174,0.0449377,0.0469779,0.0104431,0.0089433,0.0180532,0.0181088,0.0309594,0.0272612,0.0668715,0.0553377,4.26005,11.5838,6.51033,7.36868,2.57395,6.9034,2.93311,1.5815,0.0124152,0.172898,0.0941627,0.0880679,0.00146807,0.0123078,0.00628537,0.00568953,0.199768,1.65071,0.876174,0.778043,0.00696204,0.0586538,0.0346984,0.027227,3.7532,10.0227,5.67107,6.50686,3.7056,9.93622,5.16831,5.10657,1.02952,2.77594,1.18111,0.639521,0.278694,0.726962,0.457951,0.65455,0.109973,0.280979,0.120913,0.0639111,0.107663,0.275526,0.124562,0.0744636
133,10.8318,5.79085,3.71947,12.4947,9.88323,18.5771,19.1185,1.6916,1.57809,3.07245,3.23044,0.088988,0.078825,0.151083,0.158757,0.0852163,0.0780194,0.150598,0.158979,0.022879,0.0126148,0.0221739,0.0206852,0.48447,0.432486,1.0761,0.882201,0.446701,0.505473,1.02018,1.09043,0.118657,0.110699,0.215496,0.226609,0.0309178,0.0288442,0.0561506,0.0590461,0.000461976,0.000395628,0.000798629,0.000801086,0.0270874,0.0241593,0.0598734,0.0492734,6.26195,17.8438,9.82589,10.7952,3.69424,9.92725,4.20584,2.28202,0.110201,1.05045,0.557066,0.503819,0.00740512,0.0621269,0.0316982,0.028755,0.00849777,0.0702184,0.0372709,0.0330966,0.0417976,0.350549,0.20214,0.162963,5.35422,14.332,7.96727,8.98291,5.36303,14.5083,7.43303,7.19536,1.50129,4.09381,1.74241,0.959639,0.378714,1.01119,0.631037,0.884406,0.00491278,0.012552,0.00540148,0.00285507,0.0201551,0.0519657,0.030342,0.029113
134,10.4702,6.21832,3.46985,25.2892,18.8814,35.0394,35.3034,2.50161,2.37345,4.63949,4.84623,0.14456,0.126029,0.240981,0.250522,0.128065,0.118796,0.22993,0.241528,0.0303245,0.01672,0.0293898,0.0274166,0.899377,0.816545,1.98972,1.65869,0.313022,0.554696,1.18281,1.29656,0.175493,0.166505,0.325429,0.339979,0.0457272,0.0433853,0.0847953,0.0885865,0.000603451,0.000516785,0.0010432,0.00104641,0.0499584,0.0453172,0.110149,0.0920508,11.0273,31.564,16.7619,17.0002,7.62734,20.7799,8.84596,4.75907,0.160593,1.61144,0.859117,0.777771,0.0124809,0.104778,0.0532111,0.0485065,0.012162,0.100496,0.053342,0.0473677,0.0760178,0.643801,0.370771,0.298795,9.62878,26.1771,13.9658,14.4166,9.91804,27.1843,13.4932,11.9559,3.02387,8.33671,3.56131,1.93734,0.716386,1.91712,1.13931,1.50275,0.00599412,0.0153148,0.0065904,0.0034835,0.0404369,0.10537,0.0613844,0.0577832
135,11.422,6.19157,3.66021,27.4918,19.8518,36.5395,36.7167,2.3943,2.23946,4.38443,4.57281,0.144024,0.122454,0.234243,0.242207,0.124166,0.113761,0.221551,0.23131,0.796367,0.439093,0.771822,0.720003,0.876625,0.782776,1.80232,1.59277,0.133617,0.420565,0.943626,1.05166,0.167952,0.157097,0.307539,0.320783,0.0437624,0.0409339,0.0801336,0.0835846,0.0151908,0.0130092,0.0262607,0.0263415,0.0674861,0.0595465,0.132352,0.120997,12.6157,37.0107,19.7949,20.2619,7.32526,19.7794,8.42284,4.53405,0.287785,2.68595,1.4273,1.28035,0.0231962,0.194971,0.102187,0.0903025,0.293646,2.42644,1.28792,1.14367,0.121425,1.0189,0.567671,0.473638,10.4984,28.257,15.1981,15.9362,10.849,29.6061,14.7999,13.3196,3.05156,8.39704,3.59592,1.97426,0.700464,1.90704,1.16563,1.52168,0.144344,0.368795,0.158703,0.0838857,0.159872,0.409627,0.189737,0.125348
136,10.436,6.12774,3.62875,22.586,16.8686,31.0918,31.5694,2.14831,2.06439,4.00942,4.23761,0.125637,0.110345,0.209954,0.220191,0.109842,0.103004,0.198933,0.210379,0.120885,0.0666522,0.117159,0.109293,0.744319,0.681666,1.62466,1.39069,0.224379,0.45953,0.979647,1.09762,0.150712,0.144826,0.281248,0.297288,0.0392701,0.0377364,0.0732833,0.0774627,0.00247881,0.00212281,0.00428517,0.00429836,0.0438925,0.0400082,0.0943576,0.0815805,8.44627,25.483,13.7178,14.4681,5.50395,15.1738,6.4317,3.49396,0.256119,2.42088,1.27974,1.15749,0.0175508,0.147679,0.0761051,0.0684176,0.0476088,0.393399,0.208811,0.185424,0.103778,0.882607,0.501911,0.41071,7.22736,19.883,10.793,11.7238,7.35788,20.536,10.3291,9.62034,2.1918,6.17201,2.63259,1.46155,0.545825,1.50132,0.915131,1.22819,0.0255996,0.0654063,0.0281461,0.0148772,0.0480029,0.124538,0.0655708,0.0553384
137,10.8773,6.2903,4.15608,9.13063,7.428,13.7877,14.5794,1.33351,1.25437,2.39328,2.58612,0.0687241,0.0618674,0.116437,0.125835,0.0675964,0.0622335,0.117487,0.127734,0.0103649,0.00571491,0.0100455,0.00937104,0.437524,0.3954,0.963138,0.811228,0.387322,0.422477,0.827757,0.907783,0.0935493,0.0879995,0.167874,0.181428,0.0243756,0.0229295,0.0437419,0.0472738,0.000210879,0.000180593,0.000364552,0.000365673,0.0241971,0.0218546,0.0531376,0.044832,4.22256,11.9451,6.69297,7.89429,2.33398,6.32442,2.65086,1.46359,0.052249,0.516518,0.270748,0.251389,0.00361827,0.0303067,0.0152092,0.0141254,0.00372799,0.030805,0.0163508,0.0145195,0.0217202,0.183458,0.105494,0.0858177,3.63666,9.81437,5.55819,6.7093,3.56517,9.70101,5.04323,5.24994,0.94962,2.60482,1.09566,0.612246,0.264181,0.700198,0.441895,0.659424,0.00230405,0.00588678,0.00253325,0.001339,0.0132167,0.0343066,0.0212542,0.0224479
138,11.0761,5.95499,3.57998,13.5437,10.9412,20.6981,21.1278,1.84339,1.75027,3.42468,3.57657,0.0989666,0.0885675,0.170603,0.177702,0.0962429,0.0890926,0.172894,0.18118,2.83974,1.56574,2.75221,2.56743,0.610471,0.565264,1.40053,1.14966,0.489898,0.561047,1.13586,1.20791,0.129321,0.122788,0.240228,0.250912,0.0336965,0.0319942,0.0625948,0.0653786,0.0538082,0.0460804,0.0930194,0.0933057,0.102627,0.0902102,0.19629,0.18294,7.77387,22.6902,12.4055,13.2314,4.62385,12.6183,5.37773,2.89357,0.153456,1.46528,0.779805,0.700032,0.0226294,0.189485,0.099568,0.0873568,1.16708,9.6438,5.11879,4.54548,0.0564467,0.483246,0.278823,0.224624,6.62558,18.0346,9.92845,10.8335,6.72915,18.5159,9.43047,8.83994,1.88523,5.23065,2.24001,1.22501,0.518381,1.43005,0.88219,1.18877,0.516898,1.32066,0.568317,0.300396,0.47574,1.21723,0.53413,0.298963
139,11.5854,6.32514,3.67662,30.7579,21.8481,39.9516,40.0091,2.35342,2.21588,4.33404,4.52918,0.149882,0.125787,0.239068,0.247523,0.122449,0.112562,0.218082,0.229016,0.123576,0.0681362,0.119767,0.111726,0.88984,0.815083,1.91912,1.65955,-0.0578144,0.304485,0.73949,0.857025,0.165093,0.155446,0.304,0.317728,0.0430172,0.0405036,0.0792115,0.0827886,0.00237868,0.00203706,0.00411208,0.00412473,0.0517213,0.0471936,0.110237,0.0960591,12.6046,36.0775,19.3094,19.9643,7.23601,19.6368,8.35192,4.50531,0.16269,1.60152,0.852423,0.771839,0.0124626,0.104086,0.0532631,0.0482613,0.0466598,0.385557,0.204648,0.181728,0.0758126,0.646418,0.366209,0.300617,10.5895,28.6572,15.4159,16.2364,10.9249,29.8344,14.9057,13.477,3.02992,8.32969,3.55594,1.94225,0.680146,1.80881,1.09531,1.46571,0.0223203,0.0570278,0.0245407,0.0129715,0.052274,0.135932,0.0730972,0.0641936
140,10.4799,6.28007,3.95934,15.2168,11.96,22.1174,23.0879,1.92967,1.82175,3.4946,3.74951,0.104102,0.0926179,0.175088,0.187127,0.100086,0.0921372,0.175814,0.188518,1.37672,0.759079,1.33428,1.2447,0.661483,0.598169,1.42132,1.22391,0.457031,0.552492,1.10388,1.214,0.135391,0.12782,0.245166,0.263078,0.035278,0.0333053,0.0638814,0.0685488,0.027189,0.0232842,0.0470023,0.047147,0.0711613,0.062674,0.138209,0.1276,6.84722,19.4336,10.5304,11.6419,4.43199,12.0376,5.05995,2.78046,0.0906444,0.907584,0.479257,0.440791,0.0109608,0.0912342,0.0479842,0.0417826,0.53682,4.43583,2.35447,2.09077,0.0383715,0.323396,0.18347,0.15077,6.00367,16.2651,8.87758,10.0033,6.03637,16.4772,8.3075,8.03552,1.75623,4.82616,2.03442,1.13059,0.491683,1.31406,0.816938,1.13177,0.307359,0.785294,0.337934,0.178622,0.291129,0.744809,0.330507,0.192461
141,11.2293,6.29124,3.62598,14.72,11.3643,21.4443,21.5584,1.67357,1.58625,3.13549,3.24203,0.0922681,0.0816832,0.158493,0.163433,0.0872824,0.0807817,0.158249,0.164283,1.36628,0.753326,1.32417,1.23527,0.629047,0.579146,1.37255,1.17901,0.32064,0.43439,0.912696,0.971838,0.117404,0.111278,0.219932,0.227436,0.0305913,0.028995,0.0573065,0.0592618,0.0264128,0.0226195,0.0456605,0.045801,0.0683887,0.0607784,0.133816,0.123413,6.98789,20.2246,11.1737,12.0331,3.99431,10.8807,4.65349,2.49619,0.115107,1.11331,0.594696,0.534015,0.00960561,0.08076,0.0417081,0.0373776,0.513244,4.24102,2.25107,1.99895,0.051376,0.440388,0.25033,0.204821,5.93057,16.1051,8.96584,9.87786,5.99619,16.4518,8.461,8.01162,1.64385,4.5467,1.95339,1.06361,0.430719,1.15696,0.723284,0.994019,0.24305,0.620986,0.267228,0.141249,0.233648,0.59852,0.267356,0.158622
142,10.9525,5.82379,3.91672,78.8064,53.8577,96.6453,98.33,5.39413,5.03606,9.68427,10.3586,0.355013,0.291827,0.544598,0.575554,0.27088,0.248036,0.473761,0.50797,0.0505736,0.0278848,0.0490148,0.0457241,1.54089,1.38385,3.4054,2.83742,-0.553812,0.479534,1.27977,1.61564,0.378375,0.353268,0.679246,0.726641,0.0985911,0.0920492,0.176987,0.189337,0.00103215,0.000883913,0.0017843,0.00178979,0.0855908,0.0768124,0.188518,0.157466,37.6903,102.732,51.443,48.4866,26.3681,70.9416,29.8779,16.3823,0.0391861,0.997607,0.551311,0.542806,0.00847502,0.070855,0.0361058,0.0329356,0.0174921,0.14454,0.0767196,0.068127,0.0476812,0.400992,0.230363,0.187329,32.6442,87.6853,44.0819,42.0089,34.6394,93.3079,44.1098,36.2186,10.7437,29.0224,12.2321,6.72708,1.88694,4.93971,2.79375,3.45012,0.0108874,0.027817,0.0119704,0.00632722,0.0997897,0.259257,0.142895,0.122514
143,11.1368,5.80745,3.51529,32.3065,22.9123,41.8772,42.1474,2.62519,2.44148,4.75632,4.98627,0.164576,0.137289,0.260249,0.270291,0.135208,0.123251,0.238067,0.25068,0.916976,0.505593,0.888713,0.829047,0.825781,0.735577,1.80055,1.49748,0.0397223,0.396014,0.914052,1.04304,0.184142,0.171263,0.333605,0.349775,0.0479807,0.0446249,0.0869256,0.091139,0.0173307,0.0148417,0.02996,0.0300522,0.0674595,0.0593238,0.137016,0.120562,13.7978,39.9837,21.1588,21.298,8.56068,23.0175,9.79125,5.27777,0.29663,2.7839,1.47804,1.33004,0.0252541,0.211473,0.109975,0.0979287,0.319478,2.6399,1.40122,1.24428,0.114638,0.959857,0.545197,0.44641,11.6327,31.1794,16.5686,17.0316,12.0754,32.7725,16.2205,14.3163,3.51439,9.60945,4.10863,2.2534,0.792394,2.14689,1.28222,1.65578,0.165113,0.42186,0.181538,0.0959558,0.180628,0.462668,0.213537,0.136602
144,10.5832,5.12217,3.50786,9.16153,6.86867,12.9149,12.9527,1.03543,0.95671,1.88166,1.94416,0.0564669,0.0488759,0.0942455,0.0973119,0.0518036,0.0468392,0.0909788,0.0947301,0.0370546,0.0204308,0.0359125,0.0335014,0.227932,0.2078,0.59391,0.421101,0.196252,0.261877,0.546869,0.582856,0.0726265,0.0671067,0.131967,0.136371,0.0189239,0.0174856,0.0343858,0.0355335,0.000732937,0.000627675,0.00126704,0.00127094,0.0134075,0.0121711,0.0341081,0.0246632,2.78994,7.68415,4.45902,5.19371,1.56874,4.1877,1.78874,0.955124,0.0263787,0.267421,0.143452,0.12907,0.00187679,0.0155591,0.00782963,0.00717156,0.0139606,0.115359,0.0612307,0.0543729,0.00938667,0.0795569,0.0479189,0.0368273,2.44063,6.48187,3.7997,4.51802,2.35976,6.31149,3.38758,3.48433,0.628424,1.6941,0.725926,0.39115,0.186666,0.485401,0.312165,0.458148,0.00824105,0.0210557,0.00906084,0.0047893,0.0139682,0.036039,0.0197828,0.0163033
145,10.7304,5.2655,3.47216,10.0423,7.9542,15.141,15.3287,1.39113,1.29056,2.5386,2.62563,0.0719203,0.0637325,0.123569,0.12782,0.0693164,0.0630368,0.1227,0.127687,1.71346,0.944752,1.66065,1.54916,0.328731,0.295589,0.807546,0.599558,0.378527,0.419597,0.852982,0.896602,0.0975791,0.0905273,0.178049,0.184179,0.0254256,0.0235882,0.0463933,0.0479904,0.0339362,0.0290624,0.0586662,0.0588467,0.0616476,0.0535634,0.119655,0.108514,4.43538,12.1799,6.89812,7.77095,2.5939,6.94509,2.96401,1.58588,0.0304838,0.328963,0.177308,0.160631,0.00329829,0.0274041,0.0142262,0.0125919,0.654513,5.40834,2.87067,2.54916,0.0115457,0.0972139,0.0576483,0.0450422,3.87014,10.3174,5.89087,6.75375,3.81277,10.2233,5.3615,5.29242,1.0452,2.8206,1.20662,0.650142,0.28335,0.743276,0.472301,0.66996,0.387369,0.989718,0.425903,0.22512,0.351636,0.898824,0.392688,0.216005
146,10.7624,5.88867,3.40026,12.9625,9.72497,18.0586,18.2488,1.27639,1.21481,2.37807,2.4906,0.0737641,0.0645031,0.123404,0.128726,0.0662785,0.0615854,0.119155,0.125603,1.12944,0.622741,1.09463,1.02114,0.413341,0.381808,0.966596,0.778786,0.156689,0.280924,0.601579,0.66117,0.0895398,0.0852206,0.1668,0.17472,0.0233309,0.0222054,0.0434621,0.0455258,0.0221508,0.0189696,0.0382926,0.0384104,0.0511083,0.0452901,0.102135,0.0920163,4.10001,11.5363,6.51009,7.40057,2.42308,6.62423,2.8223,1.52429,0.0307655,0.334185,0.179081,0.164345,0.00301348,0.0253461,0.0129188,0.0117478,0.432811,3.57638,1.89829,1.68568,0.0144697,0.124067,0.0721569,0.0578452,3.58945,9.77713,5.55657,6.41914,3.55115,9.72956,5.08746,5.06833,0.972118,2.68166,1.14542,0.623435,0.282711,0.74823,0.470493,0.67702,0.20212,0.516412,0.222226,0.117462,0.190027,0.486502,0.216202,0.125294
147,10.5459,4.93004,3.50256,19.5882,14.4361,26.8852,26.9542,1.99694,1.85702,3.63797,3.77331,0.114303,0.0979699,0.187557,0.193877,0.0996873,0.0910257,0.176149,0.184318,1.80106,0.99305,1.74555,1.62835,0.430462,0.381002,1.11508,0.772287,0.283142,0.453413,0.96161,1.04119,0.140063,0.130255,0.25514,0.264669,0.0364953,0.0339397,0.0664804,0.0689632,0.0360243,0.0308506,0.0622761,0.0624677,0.0698979,0.0605354,0.141118,0.122619,7.58697,21.3559,11.6326,12.2647,4.88954,13.1153,5.58528,2.98991,0.111978,1.09643,0.584975,0.525252,0.00964521,0.080923,0.0414408,0.0373402,0.673557,5.56571,2.9542,2.62333,0.0358754,0.301074,0.182067,0.139477,6.586,17.6044,9.65856,10.4056,6.66077,17.9613,9.10847,8.41459,1.95437,5.30489,2.26795,1.22813,0.473035,1.26557,0.766594,1.04282,0.388259,0.991991,0.426882,0.225637,0.360001,0.920341,0.405379,0.225732
148,10.7387,6.05037,3.33993,17.1211,13.6036,25.5942,25.9906,2.08178,2.0052,3.9228,4.10193,0.114615,0.103067,0.198052,0.206417,0.107918,0.101289,0.196177,0.206173,1.1693,0.644716,1.13326,1.05717,0.680979,0.63218,1.60224,1.28531,0.460714,0.588517,1.20565,1.29606,0.146044,0.140671,0.275163,0.287766,0.0380537,0.036654,0.0716978,0.0749816,0.0231652,0.0198383,0.0400462,0.0401695,0.0670493,0.0600994,0.139152,0.121979,8.63678,25.7344,13.9314,14.651,5.43743,15.0028,6.38454,3.44333,0.203341,1.95318,1.03557,0.933994,0.0176748,0.148557,0.0763086,0.0687454,0.467468,3.86276,2.0503,1.82066,0.079976,0.684795,0.39856,0.318368,7.38806,20.3473,11.0951,11.965,7.5331,20.9998,10.6103,9.82426,2.18889,6.15157,2.63214,1.4456,0.559748,1.53358,0.930632,1.25635,0.215812,0.551393,0.23728,0.125419,0.214441,0.550086,0.249218,0.150861
149,10.7059,5.45593,3.50624,18.526,13.8713,26.143,26.1985,2.09425,1.93671,3.82001,3.94183,0.115113,0.0994882,0.192452,0.198208,0.104144,0.0944942,0.18492,0.191507,0.317137,0.17486,0.307362,0.286727,0.528518,0.473972,1.2357,0.962421,0.39756,0.531877,1.11388,1.18497,0.146898,0.135852,0.26792,0.276505,0.0382764,0.0353981,0.0698104,0.0720473,0.00635718,0.00544418,0.0109898,0.0110236,0.0370824,0.0329248,0.0817156,0.0668152,8.27365,22.943,12.5385,13.2446,5.19731,13.8771,5.92806,3.16989,0.0879236,0.890457,0.477877,0.430285,0.00641727,0.0534879,0.0274058,0.0246651,0.117475,0.970718,0.515243,0.457536,0.0331611,0.278878,0.163061,0.129271,7.16154,19.0544,10.4902,11.3021,7.24207,19.4092,9.87468,9.12106,2.09717,5.65393,2.42241,1.30749,0.485527,1.27766,0.787065,1.06695,0.0703885,0.179841,0.0773905,0.0409064,0.0820843,0.210473,0.100312,0.0673774
150,10.0374,5.46065,2.68599,17.9974,12.6432,22.7878,23.0067,1.20569,1.16539,2.24116,2.3953,0.0805255,0.0680213,0.126589,0.13384,0.0603997,0.056959,0.108001,0.116473,0.000742616,0.000409456,0.000719727,0.000671406,0.332026,0.303434,0.816487,0.619359,-0.14312,0.101641,0.274875,0.359547,0.0845772,0.0817526,0.157191,0.168032,0.0220378,0.0213018,0.0409584,0.0437831,1.54265e-05,1.3211e-05,2.66682e-05,2.67502e-05,0.0181765,0.0166101,0.0446833,0.0339037,3.18507,8.99009,5.04708,5.85714,2.07832,5.74747,2.42536,1.32504,0.0164912,0.203436,0.108791,0.102199,0.00139084,0.0117526,0.00577693,0.00545572,0.000275484,0.00227637,0.00120826,0.00107294,0.00810269,0.0689865,0.0412699,0.0321474,2.8605,7.88815,4.46306,5.26233,2.80221,7.76027,4.03479,4.10198,0.806516,2.24646,0.949798,0.521723,0.226004,0.600834,0.367834,0.540772,0.000136702,0.000349269,0.0001503,7.94444e-05,0.00981589,0.0257683,0.0169878,0.0173569
151,10.6847,6.17238,3.26606,11.9612,9.26204,17.164,17.6053,1.38265,1.3164,2.54492,2.69257,0.0748843,0.0670073,0.127514,0.134456,0.071609,0.0665505,0.127779,0.135494,1.53165,0.844503,1.48444,1.38478,0.464868,0.422362,1.0275,0.858778,0.273426,0.367848,0.750696,0.820183,0.0970014,0.0923542,0.178522,0.188903,0.0252751,0.0240642,0.0465166,0.0492213,0.0310686,0.0266066,0.053709,0.0538743,0.065402,0.0573356,0.125304,0.11629,4.38115,12.2109,6.84677,7.84039,2.63065,7.19288,3.04439,1.64981,0.0179743,0.226552,0.121902,0.113889,0.0025038,0.0209614,0.0108539,0.00970086,0.586286,4.84458,2.57143,2.28343,0.0101856,0.0864446,0.0496277,0.0402071,3.86238,10.5298,5.94288,6.89497,3.81735,10.4492,5.42733,5.43005,1.05083,2.89319,1.22622,0.668159,0.309551,0.81724,0.520064,0.748258,0.27544,0.703743,0.30284,0.160073,0.255525,0.653616,0.288439,0.164638
