"TAZ","Type","HH","HH_POP","GQPop","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","HHOF1","HHOF2","HHOF3","HHOF4","HHOF5","HHOF6","HHOF7","Elem","High","College","StudGQ_UNR","StudOff_UNR","BuildingS_UNR","NAICS11","NAICS21","NAICS22","NAICS23","NAICS31","NAICS32","NAICS33","NAICS42","NAICS44","NAICS45","NAICS48","NAICS49","NAICS51","NAICS52","NAICS53","NAICS54","NAICS55","NAICS56","NAICS61","NAICS62","NAICS71","NAICS72","NAICS81","NAICS92","NAICS99","HotelRms","AWDT","IEEI_Distance","PCT_AUTO_EE","PCT_AUTO_IEEI","PCT_TRK_EE","PCT_TRK_IEEI","Industry","Office","Service_RateHigh","Service_RateLow","Retail","K12","PctHighPay","Enplanements"
1670,"Internal",136,382,0.00,107599.00,45.5497,25.6545,28.7958,24,47,29,16,9,9,2,0.00,0.00,0.00,,14,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,2.5,2.5,0.00,0.00,0.00,0.00,20,0
1671,"Internal",8,26,0.00,107841.00,50,50,0.00,0.00,3,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1672,"Internal",6,16,0.00,107599.00,62.5,12.5,25,1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,28.5714,0
1673,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,57.1429,0
1674,"Internal",3,4,0.00,96052.00,50,25,25,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1675,"Internal",13,38,0.00,94350.00,34.2105,18.4211,47.3684,1,5,1,6,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1676,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1677,"Internal",26,58,0.00,107599.00,70.6897,17.2414,12.069,0.00,23,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1678,"Internal",1,5,0.00,107841.00,40,40,20,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,80,0.00,0.00,0.00,0.00,0.00,38.6139,0
1679,"Internal",187,475,0.00,107841.00,60.2105,13.8947,25.8947,44,66,30,34,9,0.00,4,0.00,0.00,0.00,,10,,0.00,0.00,0.00,5,0.00,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,2,0.00,0.00,0.00,0.00,15,76,0.00,0.00,0.00,0.00,,,,,,,30.5,2.5,4.5,15.5,76,0.00,0.00,0
1680,"Internal",31,63,0.00,94350.00,53.9683,17.4603,28.5714,7,19,2,3,0.00,0.00,0.00,0.00,0.00,0.00,,6,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,,,,,,,2,0.00,0.00,3,0.00,0.00,69.0722,0
1681,"Internal",306,854,0.00,85452.00,63.7002,22.3653,13.9344,58,103,59,44,22,13,7,0.00,0.00,0.00,,17,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,,,,,,,0.00,1,0.00,0.00,25,0.00,75,0
1682,"Internal",305,783,0.00,73179.00,58.8761,22.8608,18.2631,59,141,35,39,14,8,9,0.00,0.00,0.00,,21,,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,1,0.00,0.00,0.00,0.00,60,0
1683,"Internal",107,300,0.00,73179.00,62,23.3333,14.6667,23,28,21,22,9,3,1,0.00,0.00,0.00,,7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,0.00,0.00,100,0
1684,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,11.1111,0
1685,"Internal",543,1606.00,0.00,88438.00,60.7098,27.6463,11.6438,86,168,110,94,40,37,8,0.00,0.00,0.00,,32,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,1,0.00,0.00,1,0.00,0.00,0.00,0.00,,,,,,,0.5,3.5,0.4,0.6,1,0.00,0.00,0
1686,"Internal",438,1147.00,0.00,69340.00,57.1055,24.4987,18.3958,99,156,87,42,26,19,9,279,0.00,0.00,,17,,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48,10,0.00,0.00,2,0.00,0.00,0.00,,,,,,,5,0.00,21.2,38.8,0.00,279,45.0082,0
1687,"Internal",1,2,0.00,107089.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,3,1,0.00,0.00,0.00,,,,,,,0.00,0.00,0.3,1.7,3,0.00,16.2162,0
1688,"Internal",180,395,6,107841.00,54.6835,22.5316,22.7848,56,83,12,14,9,6,0.00,0.00,0.00,0.00,,11,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,17,0.00,0.00,0.00,0.00,0.00,10,0.00,0.00,,,,,,,0.5,27.5,0.00,2,0.00,0.00,57.1429,0
1689,"Internal",288,834,0.00,115234.00,59.1127,25.7794,15.1079,39,105,57,48,20,11,8,0.00,0.00,0.00,,15,,0.00,0.00,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,8,8,0.00,2,0.00,0.00,0.00,0
1690,"Internal",156,450,0.00,115234.00,57.1111,24.8889,18,16,69,30,23,4,4,10,0.00,0.00,0.00,,8,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,3,0.00,25,0
1691,"Internal",513,1536.00,0.00,71656.00,58.6589,32.9427,8.39844,81,135,118,94,63,14,8,0.00,0.00,0.00,,32,,0.00,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,4.5,3.5,0.00,0.00,0.00,0.00,10.2564,0
1692,"Internal",906,2435.00,0.00,107089.00,57.3717,28.2136,14.4148,151,368,138,157,59,20,13,1128.00,0.00,0.00,,44,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,1,125,6,9,45,14,0.00,0.00,0.00,,,,,,,0.5,1.5,53.9,106.1,45,1128.00,45.0082,0
1701,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1702,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,721,16,85,2,0.00,0.00,0.00,,,,,,,0.00,0.00,149,592,108,0.00,17.7215,0
1703,"Internal",461,1250.00,0.00,116449.00,53.92,26.24,19.84,86,165,94,67,21,17,11,0.00,0.00,0.00,,31,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,2,1,0.00,0.00,0.00,0.00,3,5,124,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,,,,,,,2.5,130.5,0.00,3,5,0.00,80,0
1704,"Internal",389,1244.00,0.00,160547.00,58.6013,33.9228,7.47588,51,85,73,120,40,16,4,0.00,0.00,0.00,,35,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0.00,2,0.00,0.00,0.00,0.00,5,9,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,9,7,0.00,14,2,0.00,12.5,0
1705,"Internal",402,1070.00,0.00,90430.00,59.4393,26.8224,13.7383,91,129,72,66,31,5,8,0.00,0.00,0.00,,27,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,0.00,2,0.00,0.00,1,0.00,0.00,0.00,,,,,,,0.00,10,0.4,2.6,0.00,0.00,22.292,0
1706,"Internal",588,1101.00,0.00,65375.00,57.7657,10.7175,31.5168,290,180,57,38,15,3,5,540,0.00,0.00,,37,,0.00,8,0.00,5,0.00,0.00,0.00,3,142,7,0.00,0.00,0.00,13,15,8,0.00,69,75,65,47,244,40,0.00,0.00,0.00,,,,,,,13.5,71.5,57.1,205.9,393,540,41.6667,0
1707,"Internal",415,858,0.00,89651.00,46.1538,16.6667,37.1795,146,176,37,37,14,4,1,877,0.00,0.00,,27,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,0.00,0.00,2,79,0.00,0.00,0.00,18,0.00,0.00,0.00,,,,,,,0.00,2,31.6,76.4,0.00,877,100,0
1708,"Internal",174,431,0.00,184188.00,48.9559,35.2668,15.7773,46,64,32,14,7,7,4,844,0.00,0.00,,13,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,21.2,31.8,0.00,844,87.5,0
1709,"Internal",409,1232.00,0.00,156218.00,64.7727,30.6006,4.62662,42,121,98,103,33,7,5,0.00,0.00,0.00,,33,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,1,0.00,0.00,42.3077,0
1710,"Internal",599,1336.00,0.00,123098.00,50.4491,18.7126,30.8383,159,268,87,54,23,7,1,0.00,0.00,0.00,,36,,0.00,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,5,0.00,5,6,7,0.00,0.00,2,0.00,0.00,0.00,,,,,,,3,8,3.8,21.2,0.00,0.00,61.2801,0
1711,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,3,0.00,0.00,18,10,0.00,52,20,0.00,11,0.00,0.00,124,220,461,236,14,347,10,507,10,53,110,0.00,0.00,179,,,,,,,94,370,108.4,1569.60,64,0.00,45.0082,0
1712,"Internal",207,574,0.00,156218.00,59.9303,36.4111,3.65854,22,86,38,41,18,2,0.00,0.00,0.00,0.00,,16,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,42.8571,0
1713,"Internal",299,815,0.00,184188.00,60.4908,23.9264,15.5828,51,117,59,30,25,11,6,0.00,0.00,0.00,,19,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,71.4286,0
1714,"Internal",392,925,0.00,121103.00,57.1892,20.2162,22.5946,126,117,73,49,15,9,3,0.00,0.00,0.00,,22,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,3,0.00,100,0
1715,"Internal",201,471,0.00,82813.00,57.1125,12.5265,30.3609,30,112,37,8,11,2,1,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,10,0.00,0.00,33.3333,0
1716,"Internal",202,492,0.00,121103.00,53.252,23.7805,22.9675,38,102,23,18,18,2,1,0.00,0.00,0.00,,16,,0.00,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,3.5,3.5,0.00,3,0.00,0.00,100,0
1717,"Internal",212,575,0.00,117100.00,59.6522,25.7391,14.6087,44,91,16,26,20,8,7,0.00,0.00,0.00,,15,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,57.1429,0
1718,"Internal",358,925,0.00,117100.00,58.9189,19.3514,21.7297,51,159,73,55,10,3,7,0.00,0.00,0.00,,23,,0.00,0.00,0.00,6,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,2,1,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,4,3,0.00,4,0.00,0.00,100,0
1719,"Internal",298,790,0.00,128750.00,58.8608,26.0759,15.0633,56,96,81,43,11,5,6,0.00,0.00,0.00,,22,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,40,0
1720,"Internal",564,1166.00,0.00,96875.00,32.5901,7.37564,60.0343,113,363,43,35,4,4,2,0.00,0.00,0.00,,26,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,7,0.00,0.00,3,0.00,0.00,0.00,,,,,,,0.00,0.00,1.4,11.6,0.00,0.00,92.8571,0
1721,"Internal",110,264,0.00,82813.00,60.2273,4.54545,35.2273,14,57,26,9,2,2,0.00,0.00,0.00,0.00,,6,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,39.4057,0
1722,"Internal",272,663,0.00,117100.00,57.7677,22.1719,20.0603,79,98,40,23,17,14,1,0.00,0.00,0.00,,18,,7,0.00,0.00,11,0.00,0.00,0.00,0.00,319,31,5,0.00,2,56,146,17,6,3,0.00,42,21,104,6,0.00,0.00,0.00,,,,,,,17.5,14.5,14.7,275.3,454,0.00,45.0082,0
1723,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,54.5455,0
1724,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209,0.00,0.00,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,15,75,0.00,0.00,0.00,0.00,,,,,,,2,0.00,4.5,17.5,284,0.00,20,0
1725,"Internal",652,1319.00,0.00,86923.00,74.6778,14.5565,10.7657,246,261,77,39,15,9,5,0.00,0.00,0.00,,41,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,16,0.00,0.00,18.4211,0
1726,"Internal",445,1300.00,0.00,176850.00,59.8462,27.6923,12.4615,38,163,103,99,27,9,6,0.00,0.00,0.00,,33,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2,14,3,0.00,0.00,0.00,,,,,,,0.00,1,0.6,4.4,14,0.00,100,0
1727,"Internal",332,857,0.00,124375.00,59.3932,28.0047,12.6021,69,127,53,47,31,3,2,0.00,0.00,0.00,,25,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1728,"Internal",70,182,0.00,158958.00,58.2418,20.8791,20.8791,9,36,7,12,5,0.00,1,0.00,0.00,0.00,,3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,2,0.00,4,0.00,0.00,25,0
1729,"Internal",394,917,0.00,90071.00,66.4122,19.5202,14.0676,120,145,48,56,15,6,4,0.00,0.00,0.00,,25,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,4,0.00,0.00,53.8462,0
1730,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
1731,"Internal",138,373,0.00,104868.00,68.9008,26.8097,4.28954,41,35,22,21,6,9,4,0.00,0.00,0.00,,11,,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,32,0.00,0.00,0.00,0.00,,,,,,,5,0.00,1.8,4.2,56,0.00,59.322,0
1732,"Internal",304,898,0.00,158958.00,50.6682,29.8441,19.4878,33,115,53,54,36,11,2,0.00,0.00,0.00,,24,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,1,0.00,3,1,3,3,0.00,0.00,0.00,,,,,,,0.00,1,0.9,7.1,3,0.00,28.8717,0
1733,"Internal",12,42,0.00,104868.00,57.1429,26.1905,16.6667,1,2,3,3,2,1,0.00,0.00,0.00,0.00,,1,,7,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,7.5,0.5,0.00,0.00,0.00,0.00,34.4828,0
1734,"Internal",413,1222.00,0.00,129474.00,56.4648,34.6154,8.9198,74,102,82,98,39,15,3,0.00,0.00,0.00,,24,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,1,5,0.00,29,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,3.5,29.5,0.2,6.8,0.00,0.00,57.5,0
1735,"Internal",797,2227.00,0.00,156521.00,59.9461,26.6277,13.4261,105,308,166,123,65,19,11,0.00,0.00,0.00,,54,,0.00,0.00,0.00,90,0.00,0.00,73,2,0.00,0.00,0.00,48,25,0.00,16,25,16,20,0.00,3,1,8,15,0.00,0.00,0.00,,,,,,,168,81,0.9,84.1,8,0.00,100,0
1736,"Internal",247,643,0.00,146389.00,59.5645,27.5272,12.9082,52,90,45,38,10,10,2,0.00,1946.00,0.00,,16,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140,0.00,0.00,0.00,7,0.00,0.00,0.00,,,,,,,0.00,0.00,56,91,0.00,1946.00,44.8276,0
1738,"Internal",327,950,0.00,176106.00,57.5789,26.2105,16.2105,48,100,71,76,14,11,7,0.00,0.00,0.00,,30,,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1,1,0.00,6,0.00,0.00,28,0
1739,"Internal",644,1940.00,0.00,104868.00,62.3711,30.2062,7.42268,109,175,102,169,47,30,12,0.00,0.00,0.00,,49,,0.00,0.00,6,32,0.00,0.00,0.00,0.00,0.00,18,0.00,0.00,0.00,1,11,0.00,0.00,0.00,0.00,7,3,21,0.00,0.00,0.00,0.00,,,,,,,22,16,2.3,19.7,39,0.00,58.3333,0
1740,"Internal",168,542,0.00,131636.00,52.214,32.8413,14.9446,12,49,25,61,14,6,1,0.00,0.00,0.00,,14,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,7,2,0.00,89.2857,0
1741,"Internal",370,1064.00,0.00,176106.00,68.985,23.7782,7.23684,72,95,57,116,13,17,0.00,0.00,0.00,0.00,,17,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
1742,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,61,0.00,0.00,0.00,0.00,0.00,25,0
1743,"Internal",238,645,0.00,131636.00,60.7752,31.7829,7.44186,49,75,44,45,19,3,3,0.00,0.00,0.00,,16,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.2,0.8,0.00,0.00,47.0588,0
1745,"Internal",427,1577.00,0.00,131636.00,55.4217,32.5935,11.9848,41,76,78,106,50,56,20,0.00,0.00,0.00,,37,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0.00,0.00,0.00,1,0.00,0.00,1,0.00,0.00,0.00,,,,,,,2.5,2.5,0.2,7.8,0.00,0.00,45.0082,0
1746,"Internal",279,956,0.00,94568.00,62.1339,29.6025,8.2636,24,61,67,76,15,22,14,0.00,0.00,0.00,,16,,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,16,0.00,0.00,0.00,0.00,0.00,45.0082,0
